ID,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,neutral
Sent-800,ان شاء الله الكأس اهلاويه  #الكاس_يا_اهلي,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01025,طلبات تعجيزية ومواصفات دقيقه ماعندي أنا مو فاتحه مصنع يصنع لكم البنت او الرجال حسب طلبكم #زواج_حلال #خطابة #عرسان,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-04024,أول مرة ف حياتي اشوف اصابة زي اصابة لوك شو او محمد ابراهيم دي لايف عالحقيقة بيبقي الموضوع صعب جدا،منظر مروع جدا مع صرخة الاعب ومنظره ع الارض,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1079,"""@google @Apple @SamsungMobile “غوغل” تتحدّى “أبل” و “سامسونغ”https://t.co/wEkwgtZ0iQ""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00941,أصبحت الآن مثل رضيع صغير يصاب بالذعر عندما يعطى لشخص لا يعرفه,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1156,"الشرطي الذي ألقى القبض على الأمير الوليد ... سأله انت الوليد بن طلال صاحب قنوات ""روتانا""؟؟؟. قاله : اه . قاله : *من ال… https://t.co/7UNjKzIDV8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-1356,"⠀ ⠀ . ⠀ ⠀ . "" لا يجرفك الطمع في شي زايل وانت راس المال. تراك أول رقم وآخر رقم .. في فهرس كتابي 🍂ء https://t.co/aZMpQ6X5eX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-1373,"""#تشغيل تجريبي لنافورة  الرقصة بحديقة الاوبرا بالكويت  #خبر_عاجل #الكويت #نافورة #اوبر https://t.co/QEOh8ptN8V""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02283,#برشلونه_ملقا انريكي سبب نرفزة لاعبيه وخروجهم عن النص سبب اعطاء الحماس والمعنويات لملقا يزعم بإراحتهم بدنيا فيرهقهم بدنيا ونفسيا,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-1020,"""أوباما شاهِدُ زورٍ في سورية - مقالات https://t.co/n7VrIt22Iq https://t.co/kVrxEEd7Vf""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-685,انا اتوقع مخرج القفزة هو دنكن جونز مخرج فيلم Moon مثل ما ستانلي كوبريك اخرج نيل ارمسترونج في فيلم المشي على القمر.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02614,السلام عليكم صباح الخير سعادة الدكتور عبداللة اشكركم على جهودكم لتوعيتنا واهتمامكم فينا كابناكم #فرحتي_بنجاحي,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01518,احنا مش عاوزينكوا تخسروا نفسكوا او تندموا مش اكتر 😊 \nلا غرور ولا نيله,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-01782,@AhmedAdeb وفر شويه من الفرحه دى لسه عندنا طلعه كمان 12 يوم وهتبقى فرحه اكبر 😂,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-1257,"""لاول مرة منذ 13 عام يكون روجر فيدرر و رافا نادال خارج المراكز الاربعه الاولى في تصنيف الاتحاد العالمي للتنس !! https://t.co/4SRCvXnX5L""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-1314,"""إسرائيل قلقة جدًا من إمكانية وصول الصواريخ الروسيّة من طراز إس 300 و400 للجيش السوريّ وحزب الله وتُطالب بتوقيع... https://t.co/MiST2ginFA""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-967,الله في عون العبد ماكان العبد في عون اخيه https://t.co/31KXrdpVsj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-260,"""@ND_1aa صدر أليسا وجه رؤى الصبان شعر و رشاقه ميريام فارس و مكوه روبيو عيون زينب ذيك المغربيه و الصوت مثل نوال الكويتيه وبس والله""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01537,بخاف اوصل لمرحلة اني بجزع ع حاجه ربنا كتبهالي ،بخاف دا يكون لأن جوايا وحش فبقول الحمد لله ،بس لسه في حاجه ناقصه لأن وانا بقولها لسه بسأل ليه,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-00490,الله يفشلكم فشلتونا والله كل الترندات تجيب السخرية لنا كشعب وش ذا المهزلة شعب فاضي وأتمنى الي يعارض تغريدتي يروح يشوف  #عزيز_دايري_والجن,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00829,@ArkanSumer ليش ترضي الي يفجرك ؟؟ ارضي بلدك واهلك مامسويه فضل سلاح قديم بضعف السعر همه الممنونين امريكا دعمتك بالسلاح وروسيا لازم نعبدهم ؟,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01561,نفسي في مفاجأة تخليني منشكحة انشكاح منشكحهوش منشكح في تاريخ المنشكحين 😂 😁 💃,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018-Ar-04287,بحس إن أي سُلطة في البلد بتستخدم أسلوب التخويف ، و احنا بنحبط و بنغضب بس عمرنا ما نتجرأ نرد ، مفيش حاجة تحميك أو تضمنلك حقك ،البقاء للأقوى,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sent-669,هاري بوتر و كوبري ٦ أكتوبر,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03253,أنا أكتر واحدة كانت بتخاف من الخسارة بأخاف من الفشل بخاف من نظرة الناس بأخاف من الفراق كنت جبانة وخوافة من كل حاجة خوف كان مانعني من الحياة,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-01133,اللهي يا رب لو ما اتصافيتو دلوقتي الطياره تقع #عتاب,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-00094,#كلامي ما كتبته لاجل المدح او الذم كلامي من قلبي ينزف #قطراته #دم #خوف #حسرة ويمكن ندم يابن الحلال حس حتى اللي مايفهم #فهم,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-00130,ياعيد طلتك علينابها الهم ينزاح ويفرح بزولك كل طفلأ صغيري مايحمل من الدنيا سوى ضحك ومزاح وماهمه بالدنيا سوى الثوب الجديد #شور -بيت 18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02779,اجدت وافدت وقسما بالله انك ابدعت ولا اعتقد ان احد شاهد هذي الحلقة وما ضحك من قلبه 😂 😂 انت تملك روح الدعابة والطرفةمنقطعة النظير 👍 🏽 👍 🏽,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-797,"""قروض من «التنمية الاجتماعية» تصل لـ 150 ألف ريال لـ تمويل الشباب لشراء سيارات ونقل ركاب #كريم و #أوبر وغيرها . https://t.co/TFNHrNJKlp""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03698,#الهم يارب اصلح الحال ولم شمل الخليج وكفناء من فيهم شر اوزعزعة امنناء يارب العالمين 🌙 🇸🇦,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00905,"أنت مصاب ب ""وسواس قهري"" يجعلك تبتعد عن الناس خوفا من أن تكون حملا وثقلا على أحد أو إنك مجرد سد خانة أو لشعورك أنك لست مناسبا للجميع",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-01217,كتالوج ملخص فيه الاساسيات أقل شي القوانين المهمة طيب :( عطونا القوانين ونحنا بندبر حالنا وبنحل المسائل مهما كانت صعوبتها بلييز,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-Ar-03917,✨ تقبل الله منا ومنكم ✨ وعيدكم بهجة لا تغادركم أبدا,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01867,عارف انت لما تكون نفسك في حاجة وتيجى ليك ف الحلم احساس الفرحة اول ما بتصحى بيكون خيالى 😊,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-712,"""#عاجل#سوريا نحو 5 ألاف ما بين مسلحين وعائلات تمّ اخراجهم من الاحياء الشرقية لمدينة #حلب#ادلب""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03834,طول ما عندك فوبيا من الخوف من النتيجة عمرك ما هتبقي ايجابي ولا هتعرف تعمل حاجة تسعدك والندم دا من متع الحياه لو مفيش ندم,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-463,"""الفقعان: إنطلاق المرحلة الثانية لمشروع تركيب العوازل لمخميات النازحين السوريين في لبنان  https://t.co/OoZgSBwnMj""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01899,@FBI5514 @binnahar85 @taiger93 بغض النظر ارهاب او عناد النتيجه واحده ( ظلم ) .. كتعنيف الطفل او إهماله النتيجه واحده (  ضحية  ) 😡,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02376,انت وحدك الذي أخاف أن تؤذيك الحياة و يتأذى قلبي 💕,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-539,📍 صن: مانشستر يونايتد يُفكرفي ضم بارنز من أجل تدعيم صفوف الفريق🔗 https://t.co/c4InCG7tcI https://t.co/qMJwCOlV9j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-762,هل أنت من عشاق #الرياضة، تحديداً #كرة_السلة؟ إذاً لا تضيّع بثنا المباشر غداً على الفيس بوك مع أحد عمالقة كرة السلة… https://t.co/W4JOHVy6YB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02675,@blshit ياربي أتذمر كذا دايماً بس لما كتبتيها جاني أكبر تحطيم وانا أحلي يومي وعمري العشريني الغبي بكيكه حالياً,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Sent-299,"""#الاخبار هل الناتو صادق فيما يقول https://t.co/VFi1WxJ7eS #KAMINDOZ""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00149,ايام الدورة مانصير حساسين كل اللي في الموضوع اننا نطلع المكبوت واللي كنا ماسكين نفسنا عليه باقي الشهر نفاذ صبر لا اكثر🤷‍♀️,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-00462,#لو_عطيت_قلم_ماذا_تكتب انا #زعلان لأني مش قادر اصمد امام نظرة من عيناك وانا المقيول عني قوي,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02832,@Bent_Marzouq @Estabraq02 لازم ايقافهم عند حدهم😠نواب أمه ماينشد فيهم الظهر,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-999,مرة واحد حط تحت المخدة قنبلة.. -ليش ؟ منشان يفقعها نومة يلا فقعوني بلوك متل الولاد  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00164,كل حدا بينزل البحر بكون عارف انو ممكن يغرق !!\n\nبس معتة المغامرة بتكون اقوى من خوف الغرق 💙🌊🌊,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Sent-1333,"""المبعوث الصيني الى سوريا من بيت الوسط:  لضرب المنظمات الارهابية بيد من حديد - https://t.co/zDDpKYTuVJ https://t.co/WpnaxbzxLT""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03516,من قوة الفرحه صحيت برجع انام يارب يصير لو تكمله💔❤.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00028,اللهم إني استودعتك حياتي ويومي وراحتي وسعادتي وتوفيقي وارتياحي وكل شي أحبه قلبي فاحفظه بحفظك وأسعدني به يارب العالمين✨❤️,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-534,"""@sadona_batoga غوتشي ام جيفنشي! هيا ابتعدي هناك""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00691,بتمنى اليوفي يكون متوتر و يلعبو طول الوقت دفاع لانو مهما دافعو رح نلاقي حل اما اذا هجمو الدفاع الي عنا مصيبة و رح نلقم عطول,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-1183,"""الجامعة العربية تطالب بالتصدي لمحاولات إسرائيل إضفاء الشرعية على الاستيطان https://t.co/53zxdyVgvO""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03076,"حزين ربما وربما وحيد هكذا دائما"" أحفر في ظلام الليل علني أجد من يشبهني يعرف لون حزني ووحدتي يتعلق بي ويحبني يأتي إلي ويأخذني هكذا بلا سبب",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-1382,"""@FtayZen داكشي اللي كاين.. تشك إت أون غوغل! حنى تنسميوه هرْمى.. داك لي تيديروه ف العيد الكبير!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01246,ولا في غيره يفرحني دايما معاه ولاخر الكون عمري عشان الاهلي يهون ❤🖑,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01558,ايش اجاوب وانتي داري عارف الحال بوضوحي،من يصدقني اذا قلت الفراق بلا سبب؟🎶🖤🖤.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03964,انتي من بعد هرجة امس وانا حصير حريص في كلامي معاك صايره تخوفي 😌 💔,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01254,أمر غريب حين تجد اكاونت بتويتر يضج بالحياة والموسيقى والرقص والألوان وبعد التعرف إلى صاحبته تجدها في عزلة واكتئاب,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Sent-545,"""العثور على عنكبوت ""الباب المسحور"" النادر في الصين #المطبخ_الاخباري #فلسطين""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-01979,إلى متى سيرفرات #EA يعني الواحد مايقدر يستانس لو يوم العب ثلاث امباريات وراء بعض وكل شوي يفصل الله يسخط عليها سيرفرات 😠💔,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sent-757,"""@alsinani35 @shrffee @5star55555 ومن شردهم هالمليونيينيالذكيه انتيمن يقصف حلب يوميا؟؟""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-03451,أتوقع مجرد تخويف لناس لكن الحكومه ماحد يخوفها,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03939,هاي نقزة القلب اللي بتيجي فجأة وبتضللها كابتة عنفسك لفترة منيحة ما بنقول الا الله يجيرنا من شرها و شر اللي جاي بعدها 🙏 🏻,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-123,"""الدكتور بشار الجعفري: ضباط استخبارات أجانب موجودون إلى جانب التنظيمات الإرهابية في الأحياء الشرقية لمدينة حلب ويحاولون الخروج من مواقعهم.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-00419,@Bobleshc @YehiaMayar لا ازاى يا حبيبي نام و ارتاح  😞  😠,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-00263,مساء الخير أنا حزين و أريد الرحيل لم أعد في المزاج المناسب للممارسة الحياة و شكرا,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-02594,أن تكون لطيفا مع الجميع أمر بسيط جدا وأسهل من ان تكون غاضب وساخط على الجميع وتختلق مشاكل معهم كن لطيفا حتى تحب الحياه 🌸 💕,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00632,#عنف #ترهيب #كم_الأفواه #عصابات #تعدي لا أستسيغ #بيار_الحشاش و لا أحب اسلوبه لكن #التعدي عليه ينم عن #عقلية_ميليشوية #جبانة_قمة_بالحقارة,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01650,اتمنى لك احلام سعيدة فيني❤️,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-03788,صحيح أن الشهر شهر العبادات بس لا تحرموا العقل علم وثقافة وانصح تجنب فيه كل السخافات واعلم جميل الشعر ما هو لقافة :#سعيد,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00226,باذن الله ورضاه تكونين ك اميرة الاندلس ع راسها تاج من ذهب فخر وشموخ وعزة واصالة ذات طابع عربي /,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-02563,تمكنتي لأعمق نقطة فيني و بقلبي شلتي كل أنواع الحزن و الكآبة طيرتي ألم أنزرع بالقلب و حزن ألتمع بالعين,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Sent-784,"""#لافروف: واشنطن سحبت اقتراحات كيري حول #حلبhttps://t.co/1VBi4ggaVp#سورية #سوريا https://t.co/zhzN9EpN4z""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sent-630,الكوت تويت من غير فولو يُعتبر هتك عرض الكتروني وشكرا #دستور_تويتر,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-Ar-02933,يعني دا يوم يحصل فيه كميه مصايب كدا دا وقته يعني رجليا تتجزع وبيقولي ارتاح ف السرير 😴😴,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018-Ar-02603,اليمن و اطفال اليمن و شعب اليمن و الله ينتقمون من عداء بريطانيا عليهم اللهم زدهم,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-02849,من تبي اعنفها تجي خاص او ببي بسرعه 🔥 D8A60BFC #بوب_كورن #محنه #ممحونه #زب #مولعه #مشتهيه #سكس_فون #سكس_كتابي #عنف #فحل,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-00414,-\n#محاولتك انك #تفرحني دي لوحدها #تفرح .. :-) &lt;3\n-,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-Ar-01945,بحكي لك عجز: شفت خوف إنسانة حقيقية على أمها الجدة! قد خوفي عليك لهالحظة. هزني الموقف! وكنت أضعف من أنّي أمسح دمعتها أو ألملم إنكساري.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-Ar-03901,سرور جمهورك يشكرك على الصباحيات الجميلة اللي دايما تمتعنا بها 👍 و اذا باقي صباحيات نتمنى تسعدنا بتواجدك فيها 🙏 🙏 #حياتك86,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sent-380,"""#صحيفة_الوئام أسوس «زين فون 3» أسرع هاتف أندرويد في الولايات المتحدة https://t.co/UawPQ9Qr8C #عاصفة_الحزم""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
